Código Departamento,Departamento,Código Entidad,Entidad,Dimensión,Subcategoría,Indicador,Dato Numérico,Dato Cualitativo,Año,Mes,Fuente,Unidad de Medida
5,Antioquia,5789,Támesis,Educación,Acceso a la educación,Cobertura bruta en educación - Total,115.14,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5790,Tarazá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,79.43,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5792,Tarso,Educación,Acceso a la educación,Cobertura bruta en educación - Total,68.36,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5809,Titiribí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,58.36,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5819,Toledo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,89.63,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5837,Turbo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,99.41,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5842,Uramita,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.01,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5847,Urrao,Educación,Acceso a la educación,Cobertura bruta en educación - Total,62.22,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5854,Valdivia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,59.29,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5856,Valparaíso,Educación,Acceso a la educación,Cobertura bruta en educación - Total,69.99,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5858,Vegachí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,138.49,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5861,Venecia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.59,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5873,Vigía del Fuerte,Educación,Acceso a la educación,Cobertura bruta en educación - Total,231.31,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5885,Yalí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,65.49,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5895,Zaragoza,Educación,Acceso a la educación,Cobertura bruta en educación - Total,121.56,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5887,Yarumal,Educación,Acceso a la educación,Cobertura bruta en educación - Total,89.98,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5890,Yolombó,Educación,Acceso a la educación,Cobertura bruta en educación - Total,79.88,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5893,Yondó,Educación,Acceso a la educación,Cobertura bruta en educación - Total,96.99,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5000,Antioquia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,98.15,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5001,Medellín,Educación,Acceso a la educación,Cobertura bruta en educación - Total,116.3,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5002,Abejorral,Educación,Acceso a la educación,Cobertura bruta en educación - Total,86.32,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5004,Abriaquí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,103.98,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5021,Alejandría,Educación,Acceso a la educación,Cobertura bruta en educación - Total,110.25,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5030,Amagá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,72.97,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5031,Amalfi,Educación,Acceso a la educación,Cobertura bruta en educación - Total,103.1,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5034,Andes,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.36,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5036,Angelópolis,Educación,Acceso a la educación,Cobertura bruta en educación - Total,72.63,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5038,Angostura,Educación,Acceso a la educación,Cobertura bruta en educación - Total,113.83,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5040,Anorí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,103.89,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5042,Santafé de Antioquia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,116.15,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5044,Anzá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,73.52,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5045,Apartadó,Educación,Acceso a la educación,Cobertura bruta en educación - Total,71.09,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5051,Arboletes,Educación,Acceso a la educación,Cobertura bruta en educación - Total,86.1,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5055,Argelia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,74.83,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5059,Armenia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,72.63,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5079,Barbosa,Educación,Acceso a la educación,Cobertura bruta en educación - Total,78.5,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5086,Belmira,Educación,Acceso a la educación,Cobertura bruta en educación - Total,100.0,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5088,Bello,Educación,Acceso a la educación,Cobertura bruta en educación - Total,89.82,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5091,Betania,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.91,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5093,Betulia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,95.4,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5101,Ciudad Bolívar,Educación,Acceso a la educación,Cobertura bruta en educación - Total,90.17,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5107,Briceño,Educación,Acceso a la educación,Cobertura bruta en educación - Total,91.09,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5113,Buriticá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,116.62,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5120,Cáceres,Educación,Acceso a la educación,Cobertura bruta en educación - Total,83.6,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
1,Colombia,1001,Colombia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,96.41,,2017,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
1,Colombia,1001,Colombia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,96.35,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5120,Cáceres,Educación,Acceso a la educación,Cobertura bruta en educación - Total,76.59,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5113,Buriticá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,131.65,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5107,Briceño,Educación,Acceso a la educación,Cobertura bruta en educación - Total,88.32,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5101,Ciudad Bolívar,Educación,Acceso a la educación,Cobertura bruta en educación - Total,88.39,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5093,Betulia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,97.35,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5091,Betania,Educación,Acceso a la educación,Cobertura bruta en educación - Total,81.28,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5088,Bello,Educación,Acceso a la educación,Cobertura bruta en educación - Total,90.18,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5086,Belmira,Educación,Acceso a la educación,Cobertura bruta en educación - Total,101.22,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5079,Barbosa,Educación,Acceso a la educación,Cobertura bruta en educación - Total,75.14,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5059,Armenia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,69.72,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5055,Argelia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,79.4,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5051,Arboletes,Educación,Acceso a la educación,Cobertura bruta en educación - Total,88.49,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5045,Apartadó,Educación,Acceso a la educación,Cobertura bruta en educación - Total,70.33,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5044,Anzá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,77.67,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5042,Santafé de Antioquia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,112.56,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5040,Anorí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,113.85,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5038,Angostura,Educación,Acceso a la educación,Cobertura bruta en educación - Total,124.61,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5036,Angelópolis,Educación,Acceso a la educación,Cobertura bruta en educación - Total,75.58,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5034,Andes,Educación,Acceso a la educación,Cobertura bruta en educación - Total,83.52,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5031,Amalfi,Educación,Acceso a la educación,Cobertura bruta en educación - Total,101.34,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5030,Amagá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,71.56,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5021,Alejandría,Educación,Acceso a la educación,Cobertura bruta en educación - Total,143.63,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5004,Abriaquí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,100.82,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5002,Abejorral,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.43,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5001,Medellín,Educación,Acceso a la educación,Cobertura bruta en educación - Total,115.06,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5000,Antioquia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,97.41,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5893,Yondó,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.82,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5890,Yolombó,Educación,Acceso a la educación,Cobertura bruta en educación - Total,77.02,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5887,Yarumal,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.58,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5895,Zaragoza,Educación,Acceso a la educación,Cobertura bruta en educación - Total,121.35,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5885,Yalí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,63.3,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5873,Vigía del Fuerte,Educación,Acceso a la educación,Cobertura bruta en educación - Total,222.99,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5861,Venecia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,84.94,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5858,Vegachí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,145.95,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5856,Valparaíso,Educación,Acceso a la educación,Cobertura bruta en educación - Total,77.46,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5854,Valdivia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,53.06,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5847,Urrao,Educación,Acceso a la educación,Cobertura bruta en educación - Total,63.03,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5842,Uramita,Educación,Acceso a la educación,Cobertura bruta en educación - Total,86.88,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5837,Turbo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,94.58,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5819,Toledo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,87.32,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5809,Titiribí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,54.53,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5792,Tarso,Educación,Acceso a la educación,Cobertura bruta en educación - Total,57.45,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5790,Tarazá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,67.56,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5789,Támesis,Educación,Acceso a la educación,Cobertura bruta en educación - Total,128.13,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5761,Sopetrán,Educación,Acceso a la educación,Cobertura bruta en educación - Total,89.69,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5756,Sonsón,Educación,Acceso a la educación,Cobertura bruta en educación - Total,100.12,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5736,Segovia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,95.1,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5697,El Santuario,Educación,Acceso a la educación,Cobertura bruta en educación - Total,131.31,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5690,Santo Domingo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,121.44,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5686,Santa Rosa de Osos,Educación,Acceso a la educación,Cobertura bruta en educación - Total,107.51,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5679,Santa Bárbara,Educación,Acceso a la educación,Cobertura bruta en educación - Total,83.69,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5674,San Vicente,Educación,Acceso a la educación,Cobertura bruta en educación - Total,101.88,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5670,San Roque,Educación,Acceso a la educación,Cobertura bruta en educación - Total,110.08,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5667,San Rafael,Educación,Acceso a la educación,Cobertura bruta en educación - Total,155.86,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5665,San Pedro de Urabá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,114.51,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5664,San Pedro de Los Milagros,Educación,Acceso a la educación,Cobertura bruta en educación - Total,85.45,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5660,San Luis,Educación,Acceso a la educación,Cobertura bruta en educación - Total,131.42,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5659,San Juan de Urabá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.27,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5658,San José de La Montaña,Educación,Acceso a la educación,Cobertura bruta en educación - Total,82.17,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5656,San Jerónimo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,98.13,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5652,San Francisco,Educación,Acceso a la educación,Cobertura bruta en educación - Total,121.69,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5649,San Carlos,Educación,Acceso a la educación,Cobertura bruta en educación - Total,98.32,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5647,San Andrés de Cuerquía,Educación,Acceso a la educación,Cobertura bruta en educación - Total,109.94,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5642,Salgar,Educación,Acceso a la educación,Cobertura bruta en educación - Total,80.37,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5631,Sabaneta,Educación,Acceso a la educación,Cobertura bruta en educación - Total,144.91,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5628,Sabanalarga,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.1,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5615,Rionegro,Educación,Acceso a la educación,Cobertura bruta en educación - Total,95.4,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5607,Retiro,Educación,Acceso a la educación,Cobertura bruta en educación - Total,103.22,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5604,Remedios,Educación,Acceso a la educación,Cobertura bruta en educación - Total,107.0,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5591,Puerto Triunfo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,90.88,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5585,Puerto Nare,Educación,Acceso a la educación,Cobertura bruta en educación - Total,64.87,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5579,Puerto Berrío,Educación,Acceso a la educación,Cobertura bruta en educación - Total,78.96,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5576,Pueblorrico,Educación,Acceso a la educación,Cobertura bruta en educación - Total,104.77,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5543,Peque,Educación,Acceso a la educación,Cobertura bruta en educación - Total,67.91,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5541,Peñol,Educación,Acceso a la educación,Cobertura bruta en educación - Total,91.69,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5501,Olaya,Educación,Acceso a la educación,Cobertura bruta en educación - Total,70.05,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5495,Nechí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,114.65,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5490,Necoclí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,94.06,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5483,Nariño,Educación,Acceso a la educación,Cobertura bruta en educación - Total,50.7,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5480,Mutatá,Educación,Acceso a la educación,Cobertura bruta en educación - Total,112.58,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5475,Murindó,Educación,Acceso a la educación,Cobertura bruta en educación - Total,118.22,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5467,Montebello,Educación,Acceso a la educación,Cobertura bruta en educación - Total,78.99,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5440,Marinilla,Educación,Acceso a la educación,Cobertura bruta en educación - Total,113.98,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5425,Maceo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,148.68,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5411,Liborina,Educación,Acceso a la educación,Cobertura bruta en educación - Total,114.4,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5400,La Unión,Educación,Acceso a la educación,Cobertura bruta en educación - Total,97.76,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5390,La Pintada,Educación,Acceso a la educación,Cobertura bruta en educación - Total,122.15,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5380,La Estrella,Educación,Acceso a la educación,Cobertura bruta en educación - Total,109.88,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5376,La Ceja,Educación,Acceso a la educación,Cobertura bruta en educación - Total,96.65,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5368,Jericó,Educación,Acceso a la educación,Cobertura bruta en educación - Total,90.18,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5364,Jardín,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.4,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5361,Ituango,Educación,Acceso a la educación,Cobertura bruta en educación - Total,96.27,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5360,Itagüí,Educación,Acceso a la educación,Cobertura bruta en educación - Total,79.62,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5353,Hispania,Educación,Acceso a la educación,Cobertura bruta en educación - Total,121.4,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5347,Heliconia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.77,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5321,Guatapé,Educación,Acceso a la educación,Cobertura bruta en educación - Total,141.89,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5318,Guarne,Educación,Acceso a la educación,Cobertura bruta en educación - Total,62.79,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5315,Guadalupe,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.45,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5313,Granada,Educación,Acceso a la educación,Cobertura bruta en educación - Total,99.55,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5310,Gómez Plata,Educación,Acceso a la educación,Cobertura bruta en educación - Total,65.96,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5308,Girardota,Educación,Acceso a la educación,Cobertura bruta en educación - Total,68.88,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5306,Giraldo,Educación,Acceso a la educación,Cobertura bruta en educación - Total,146.54,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5284,Frontino,Educación,Acceso a la educación,Cobertura bruta en educación - Total,147.21,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5282,Fredonia,Educación,Acceso a la educación,Cobertura bruta en educación - Total,81.22,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5266,Envigado,Educación,Acceso a la educación,Cobertura bruta en educación - Total,70.72,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5264,Entrerrios,Educación,Acceso a la educación,Cobertura bruta en educación - Total,92.42,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5250,El Bagre,Educación,Acceso a la educación,Cobertura bruta en educación - Total,125.16,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
5,Antioquia,5240,Ebéjico,Educación,Acceso a la educación,Cobertura bruta en educación - Total,71.33,,2018,12,Ministerio de Educación Nacional,Porcentaje (el valor está multiplicado por 100)
