codigo_depto,depto,cod_entidad,entidad,anualidad,matematicas,lectura
85,Casanare,85000,Casanare,2010,50.02,48.93
85,Casanare,85001,Yopal,2010,50.76,49.55
85,Casanare,85010,Aguazul,2010,48.94,48.27
85,Casanare,85015,Chámeza,2010,50.65,52.3
85,Casanare,85125,Hato Corozal,2010,47.78,45.86
85,Casanare,85136,La Salina,2010,43.28,44.84
85,Casanare,85139,Maní,2010,49.88,48.91
85,Casanare,85162,Monterrey,2010,50.18,49.2
85,Casanare,85225,Nunchía,2010,47.26,46.85
85,Casanare,85230,Orocué,2010,51.25,49.38
85,Casanare,85250,Paz de Ariporo,2010,50.14,48.49
85,Casanare,85263,Pore,2010,50.06,48.94
85,Casanare,85279,Recetor,2010,51.09,48.41
85,Casanare,85300,Sabanalarga,2010,52.94,46.56
85,Casanare,85315,Sácama,2010,48.72,49.04
85,Casanare,85325,San Luis de Palenque,2010,52.79,50.45
85,Casanare,85400,Támara,2010,45.51,45.82
85,Casanare,85410,Tauramena,2010,48.92,48.16
88,San Andrés y Providencia,88000,San Andrés y Providencia,2010,47.31,47.91
88,San Andrés y Providencia,88564,Providencia,2010,47.51,47.72
86,Putumayo,86885,Villagarzón,2010,50.26,49.95
86,Putumayo,86000,Putumayo,2010,49.8,49.43
86,Putumayo,86755,San Francisco,2010,50.88,50.23
86,Putumayo,86757,San Miguel,2010,47.25,47.38
86,Putumayo,86760,Santiago,2010,51.84,50.24
86,Putumayo,86865,Valle del Guamuez,2010,48.02,47.96
86,Putumayo,86001,Mocoa,2010,51.35,50.57
86,Putumayo,86219,Colón,2010,49.55,50.43
86,Putumayo,86320,Orito,2010,47.23,47.62
86,Putumayo,86568,Puerto Asís,2010,49.75,49.25
86,Putumayo,86569,Puerto Caicedo,2010,47.6,46.98
86,Putumayo,86571,Puerto Guzmán,2010,51.71,50.11
86,Putumayo,86573,Puerto Leguízamo,2010,47.53,47.6
86,Putumayo,86749,Sibundoy,2010,53.23,52.58
95,Guaviare,95000,Guaviare,2010,48.86,49.13
95,Guaviare,95001,San José del Guaviare,2010,49.26,49.34
95,Guaviare,95015,Calamar,2010,47.77,48.02
95,Guaviare,95025,El Retorno,2010,47.3,48.56
94,Guainía,94000,Guainía,2010,49.27,49.64
94,Guainía,94001,Inírida,2010,50.06,50.17
91,Amazonas,91000,Amazonas,2010,45.28,46.93
91,Amazonas,91001,Leticia,2010,46.2,46.94
91,Amazonas,91540,Puerto Nariño,2010,41.2,46.0
97,Vaupés,97666,Taraira,2010,44.59,47.21
97,Vaupés,97000,Vaupés,2010,44.38,47.95
97,Vaupés,97001,Mitú,2010,45.08,48.24
97,Vaupés,97161,Carurú,2010,40.67,44.19
95,Guaviare,95200,Miraflores,2010,47.27,48.45
99,Vichada,99000,Vichada,2010,47.03,47.51
99,Vichada,99773,Cumaribo,2010,45.25,47.71
99,Vichada,99001,Puerto Carreño,2010,47.28,47.65
99,Vichada,99524,La Primavera,2010,47.97,47.33
99,Vichada,99624,Santa Rosalía,2010,49.08,46.06
17,Caldas,17000,Caldas,2010,50.4,50.99
17,Caldas,17001,Manizales,2010,52.35,52.71
17,Caldas,17013,Aguadas,2010,49.91,50.74
17,Caldas,17042,Anserma,2010,48.51,49.66
17,Caldas,17050,Aranzazu,2010,48.96,49.63
17,Caldas,17877,Viterbo,2010,47.9,47.37
17,Caldas,17867,Victoria,2010,46.06,47.42
17,Caldas,17873,Villamaría,2010,50.63,51.44
17,Caldas,17653,Salamina,2010,49.4,50.47
17,Caldas,17662,Samaná,2010,47.32,48.79
17,Caldas,17665,San José,2010,46.98,47.97
17,Caldas,17777,Supía,2010,46.28,47.45
17,Caldas,17088,Belalcázar,2010,48.0,47.94
17,Caldas,17174,Chinchiná,2010,48.82,49.39
17,Caldas,17272,Filadelfia,2010,46.76,48.8
17,Caldas,17380,La Dorada,2010,49.67,48.36
17,Caldas,17388,La Merced,2010,49.28,49.54
17,Caldas,17433,Manzanares,2010,47.87,49.61
17,Caldas,17442,Marmato,2010,44.22,47.31
17,Caldas,17444,Marquetalia,2010,47.47,50.16
17,Caldas,17446,Marulanda,2010,46.11,45.11
17,Caldas,17486,Neira,2010,49.59,50.87
17,Caldas,17495,Norcasia,2010,47.19,47.14
17,Caldas,17513,Pácora,2010,46.74,48.47
17,Caldas,17524,Palestina,2010,48.52,48.9
17,Caldas,17541,Pensilvania,2010,48.94,51.32
17,Caldas,17614,Riosucio,2010,48.67,50.4
17,Caldas,17616,Risaralda,2010,50.34,48.9
18,Caquetá,18753,San Vicente del Caguán,2010,47.63,47.94
18,Caquetá,18756,Solano,2010,43.58,44.91
18,Caquetá,18785,Solita,2010,47.53,46.98
18,Caquetá,18860,Valparaíso,2010,47.32,49.59
18,Caquetá,18205,Curillo,2010,45.75,44.17
18,Caquetá,18247,El Doncello,2010,51.82,49.94
18,Caquetá,18256,El Paujil,2010,47.44,47.7
18,Caquetá,18410,La Montañita,2010,47.7,48.57
18,Caquetá,18460,Milán,2010,45.19,44.89
18,Caquetá,18479,Morelia,2010,46.33,46.19
18,Caquetá,18592,Puerto Rico,2010,47.26,46.75
18,Caquetá,18610,San José del Fragua,2010,46.26,47.01
18,Caquetá,18000,Caquetá,2010,48.32,48.29
18,Caquetá,18001,Florencia,2010,49.14,49.23
18,Caquetá,18029,Albania,2010,47.19,51.27
18,Caquetá,18094,Belén de Los Andaquíes,2010,44.4,46.13
18,Caquetá,18150,Cartagena del Chairá,2010,49.1,46.35
19,Cauca,19824,Totoró,2010,44.42,46.72
19,Cauca,19845,Villa Rica,2010,44.56,45.89
19,Cauca,19000,Cauca,2010,47.63,48.17
19,Cauca,19001,Popayán,2010,50.86,50.81
19,Cauca,19022,Almaguer,2010,46.08,45.13
19,Cauca,19050,Argelia,2010,48.6,50.94
19,Cauca,19075,Balboa,2010,46.89,47.58
19,Cauca,19100,Bolívar,2010,47.68,47.91
19,Cauca,19110,Buenos Aires,2010,41.58,43.67
19,Cauca,19130,Cajibío,2010,47.7,49.43
19,Cauca,19137,Caldono,2010,43.99,45.88
19,Cauca,19142,Caloto,2010,45.71,45.52
19,Cauca,19212,Corinto,2010,47.0,46.13
19,Cauca,19256,El Tambo,2010,46.21,48.39
19,Cauca,19290,Florencia,2010,48.78,48.12
19,Cauca,19300,Guachené,2010,42.77,44.12
19,Cauca,19318,Guapi,2010,42.97,44.09
19,Cauca,19355,Inzá,2010,47.0,47.35
19,Cauca,19364,Jambaló,2010,44.07,44.23
19,Cauca,19392,La Sierra,2010,43.38,46.56
19,Cauca,19397,La Vega,2010,44.48,47.41
19,Cauca,19418,López,2010,41.33,42.18
19,Cauca,19450,Mercaderes,2010,50.01,49.75
19,Cauca,19455,Miranda,2010,48.81,49.33
19,Cauca,19473,Morales,2010,46.84,46.98
19,Cauca,19513,Padilla,2010,43.49,44.94
19,Cauca,19517,Paéz,2010,45.63,46.59
19,Cauca,19532,Patía,2010,47.44,47.7
19,Cauca,19533,Piamonte,2010,44.64,46.62
19,Cauca,19548,Piendamó,2010,46.86,48.41
19,Cauca,19573,Puerto Tejada,2010,45.03,45.94
19,Cauca,19585,Puracé,2010,44.76,48.08
19,Cauca,19622,Rosas,2010,47.93,47.97
19,Cauca,19693,San Sebastián,2010,44.25,46.57
19,Cauca,19698,Santander de Quilichao,2010,48.62,48.69
19,Cauca,19701,Santa Rosa,2010,47.14,48.92
19,Cauca,19743,Silvia,2010,45.77,46.47
19,Cauca,19760,Sotará,2010,48.15,47.68
19,Cauca,19780,Suárez,2010,44.05,45.36
19,Cauca,19785,Sucre,2010,45.97,44.76
19,Cauca,19807,Timbío,2010,47.31,47.86
19,Cauca,19809,Timbiquí,2010,41.31,42.51
19,Cauca,19821,Toribío,2010,45.91,46.81
20,Cesar,20787,Tamalameque,2010,43.77,45.97
20,Cesar,20750,San Diego,2010,47.73,47.58
20,Cesar,20770,San Martín,2010,48.15,47.39
20,Cesar,20570,Pueblo Bello,2010,48.84,49.17
20,Cesar,20614,Río de Oro,2010,50.62,49.21
20,Cesar,20621,La Paz,2010,48.44,47.17
20,Cesar,20710,San Alberto,2010,49.82,47.19
20,Cesar,20000,Cesar,2010,48.35,48.01
20,Cesar,20001,Valledupar,2010,49.31,48.87
20,Cesar,20011,Aguachica,2010,48.82,48.43
20,Cesar,20013,Agustín Codazzi,2010,48.57,48.13
20,Cesar,20032,Astrea,2010,45.61,45.69
20,Cesar,20045,Becerril,2010,47.33,45.89
20,Cesar,20060,Bosconia,2010,47.68,47.52
20,Cesar,20175,Chimichagua,2010,45.88,46.32
20,Cesar,20178,Chiriguaná,2010,45.24,45.3
20,Cesar,20228,Curumaní,2010,46.09,45.41
20,Cesar,20238,El Copey,2010,48.23,47.89
20,Cesar,20250,El Paso,2010,45.7,46.26
20,Cesar,20295,Gamarra,2010,47.35,46.09
20,Cesar,20310,González,2010,50.35,48.55
20,Cesar,20383,La Gloria,2010,46.81,46.42
20,Cesar,20400,La Jagua de Ibirico,2010,47.59,46.53
20,Cesar,20443,Manaure,2010,46.98,48.57
20,Cesar,20517,Pailitas,2010,46.87,48.0
20,Cesar,20550,Pelaya,2010,46.44,48.07
23,Córdoba,23686,San Pelayo,2010,46.02,46.87
23,Córdoba,23807,Tierralta,2010,45.96,46.45
23,Córdoba,23815,Tuchín,2010,46.79,39.65
23,Córdoba,23855,Valencia,2010,44.5,47.51
23,Córdoba,23417,Lorica,2010,45.99,46.98
23,Córdoba,23419,Los Córdobas,2010,43.31,45.41
23,Córdoba,23464,Momil,2010,46.45,46.68
23,Córdoba,23466,Montelíbano,2010,49.65,50.05
23,Córdoba,23500,Moñitos,2010,43.98,45.36
23,Córdoba,23555,Planeta Rica,2010,47.63,47.77
23,Córdoba,23570,Pueblo Nuevo,2010,47.11,47.18
23,Córdoba,23574,Puerto Escondido,2010,43.46,45.0
23,Córdoba,23580,Puerto Libertador,2010,47.54,47.82
23,Córdoba,23586,Purísima,2010,45.09,45.57
23,Córdoba,23660,Sahagún,2010,48.8,48.92
23,Córdoba,23670,San Andrés Sotavento,2010,43.63,45.08
23,Córdoba,23672,San Antero,2010,45.29,46.35
23,Córdoba,23675,San Bernardo del Viento,2010,46.49,47.91
23,Córdoba,23678,San Carlos,2010,45.8,47.03
23,Córdoba,23682,San José de Ure,2010,42.46,47.24
23,Córdoba,23000,Córdoba,2010,47.82,48.31
23,Córdoba,23001,Montería,2010,50.68,50.33
23,Córdoba,23068,Ayapel,2010,47.23,47.03
23,Córdoba,23079,Buenavista,2010,45.8,47.5
23,Córdoba,23090,Canalete,2010,44.9,48.26
23,Córdoba,23162,Cereté,2010,48.2,48.61
23,Córdoba,23168,Chimá,2010,45.82,45.85
23,Córdoba,23182,Chinú,2010,45.63,47.38
23,Córdoba,23189,Ciénaga de Oro,2010,46.42,48.1
23,Córdoba,23300,Cotorra,2010,45.49,46.86
23,Córdoba,23350,La Apartada,2010,46.5,47.47
25,Cundinamarca,25867,Vianí,2010,49.5,48.66
25,Cundinamarca,25871,Villagómez,2010,47.99,50.47
25,Cundinamarca,25873,Villapinzón,2010,50.91,50.26
25,Cundinamarca,25875,Villeta,2010,49.3,48.9
25,Cundinamarca,25878,Viotá,2010,46.44,46.86
25,Cundinamarca,25885,Yacopí,2010,45.18,45.88
25,Cundinamarca,25898,Zipacón,2010,48.37,48.25
25,Cundinamarca,25899,Zipaquirá,2010,52.28,51.54
25,Cundinamarca,25339,Gutiérrez,2010,45.36,42.33
25,Cundinamarca,25368,Jerusalén,2010,43.01,45.39
25,Cundinamarca,25372,Junín,2010,51.54,52.41
25,Cundinamarca,25377,La Calera,2010,51.76,52.31
25,Cundinamarca,25386,La Mesa,2010,51.23,50.9
25,Cundinamarca,25394,La Palma,2010,47.86,48.98
25,Cundinamarca,25398,La Peña,2010,46.16,49.11
25,Cundinamarca,25402,La Vega,2010,48.49,48.62
25,Cundinamarca,25407,Lenguazaque,2010,48.89,48.38
25,Cundinamarca,25426,Machetá,2010,50.55,50.56
25,Cundinamarca,25430,Madrid,2010,50.34,50.42
25,Cundinamarca,25436,Manta,2010,47.54,48.91
25,Cundinamarca,25438,Medina,2010,48.78,48.86
25,Cundinamarca,25473,Mosquera,2010,51.75,51.91
25,Cundinamarca,25483,Nariño,2010,47.79,48.9
25,Cundinamarca,25486,Nemocón,2010,50.28,50.5
25,Cundinamarca,25488,Nilo,2010,49.67,46.06
25,Cundinamarca,25489,Nimaima,2010,49.5,49.27
25,Cundinamarca,25491,Nocaima,2010,51.31,51.67
25,Cundinamarca,25506,Venecia,2010,50.71,50.02
25,Cundinamarca,25513,Pacho,2010,49.47,48.02
25,Cundinamarca,25518,Paime,2010,46.27,45.42
25,Cundinamarca,25524,Pandi,2010,46.47,46.67
25,Cundinamarca,25530,Paratebueno,2010,48.55,48.01
25,Cundinamarca,25535,Pasca,2010,47.24,48.26
25,Cundinamarca,25572,Puerto Salgar,2010,49.12,48.3
25,Cundinamarca,25580,Pulí,2010,50.25,50.84
25,Cundinamarca,25592,Quebradanegra,2010,50.11,51.33
25,Cundinamarca,25594,Quetame,2010,47.94,49.1
25,Cundinamarca,25596,Quipile,2010,46.67,47.67
25,Cundinamarca,25599,Apulo,2010,46.26,46.48
25,Cundinamarca,25612,Ricaurte,2010,49.05,48.24
25,Cundinamarca,25645,San Antonio del Tequendama,2010,46.03,48.51
25,Cundinamarca,25649,San Bernardo,2010,48.39,48.46
25,Cundinamarca,25653,San Cayetano,2010,47.77,48.18
25,Cundinamarca,25658,San Francisco,2010,46.57,48.51
25,Cundinamarca,25662,San Juan de Río Seco,2010,48.3,49.22
25,Cundinamarca,25718,Sasaima,2010,48.44,48.16
25,Cundinamarca,25736,Sesquilé,2010,51.11,49.76
25,Cundinamarca,25740,Sibaté,2010,50.37,49.79
25,Cundinamarca,25743,Silvania,2010,49.07,49.1
25,Cundinamarca,25745,Simijaca,2010,49.66,49.12
25,Cundinamarca,25754,Soacha,2010,49.7,50.02
25,Cundinamarca,25758,Sopó,2010,50.84,50.37
25,Cundinamarca,25769,Subachoque,2010,50.03,50.98
25,Cundinamarca,25772,Suesca,2010,48.53,48.24
25,Cundinamarca,25777,Supatá,2010,48.25,50.2
25,Cundinamarca,25779,Susa,2010,48.82,49.13
25,Cundinamarca,25781,Sutatausa,2010,51.72,48.36
25,Cundinamarca,25785,Tabio,2010,49.98,50.11
25,Cundinamarca,25793,Tausa,2010,48.6,49.09
25,Cundinamarca,25797,Tena,2010,49.65,50.38
25,Cundinamarca,25799,Tenjo,2010,50.91,51.56
25,Cundinamarca,25805,Tibacuy,2010,48.02,48.34
25,Cundinamarca,25807,Tibirita,2010,49.63,52.62
25,Cundinamarca,25815,Tocaima,2010,48.46,47.64
25,Cundinamarca,25817,Tocancipá,2010,50.71,51.58
25,Cundinamarca,25823,Topaipí,2010,46.73,45.57
25,Cundinamarca,25839,Ubalá,2010,48.91,45.43
25,Cundinamarca,25841,Ubaque,2010,50.44,49.61
25,Cundinamarca,25843,Villa de San Diego de Ubate,2010,52.02,50.7
25,Cundinamarca,25845,Une,2010,49.24,49.73
25,Cundinamarca,25851,Útica,2010,46.7,48.26
25,Cundinamarca,25862,Vergara,2010,49.5,47.44
25,Cundinamarca,25000,Cundinamarca,2010,50.21,50.29
25,Cundinamarca,25001,Agua de Dios,2010,48.11,48.38
25,Cundinamarca,25019,Albán,2010,47.24,47.89
25,Cundinamarca,25035,Anapoima,2010,49.77,48.65
25,Cundinamarca,25040,Anolaima,2010,49.31,49.44
25,Cundinamarca,25053,Arbeláez,2010,49.44,49.06
25,Cundinamarca,25086,Beltrán,2010,46.28,44.89
25,Cundinamarca,25095,Bituima,2010,50.27,52.0
25,Cundinamarca,25099,Bojacá,2010,50.3,49.73
25,Cundinamarca,25120,Cabrera,2010,48.82,48.74
25,Cundinamarca,25123,Cachipay,2010,49.02,49.03
25,Cundinamarca,25126,Cajicá,2010,51.14,51.74
25,Cundinamarca,25148,Caparrapí,2010,49.43,48.64
25,Cundinamarca,25151,Cáqueza,2010,49.16,49.26
25,Cundinamarca,25154,Carmen de Carupa,2010,52.36,49.39
25,Cundinamarca,25168,Chaguaní,2010,49.46,47.18
25,Cundinamarca,25175,Chía,2010,53.93,54.43
25,Cundinamarca,25178,Chipaque,2010,49.84,47.93
25,Cundinamarca,25181,Choachí,2010,49.15,51.56
25,Cundinamarca,25183,Chocontá,2010,49.37,50.3
25,Cundinamarca,25200,Cogua,2010,51.28,49.91
25,Cundinamarca,25214,Cota,2010,52.23,52.81
25,Cundinamarca,25224,Cucunubá,2010,48.87,50.09
25,Cundinamarca,25245,El Colegio,2010,49.17,48.54
25,Cundinamarca,25258,El Peñón,2010,45.57,47.24
25,Cundinamarca,25260,El Rosal,2010,49.2,49.07
25,Cundinamarca,25269,Facatativá,2010,51.14,51.51
25,Cundinamarca,25279,Fómeque,2010,51.32,51.11
25,Cundinamarca,25281,Fosca,2010,47.99,48.75
25,Cundinamarca,25286,Funza,2010,49.91,50.6
25,Cundinamarca,25288,Fúquene,2010,50.02,51.53
25,Cundinamarca,25290,Fusagasugá,2010,51.05,50.99
25,Cundinamarca,25293,Gachalá,2010,45.84,48.8
25,Cundinamarca,25295,Gachancipá,2010,49.75,50.64
25,Cundinamarca,25297,Gachetá,2010,51.31,49.96
25,Cundinamarca,25299,Gama,2010,49.95,51.59
25,Cundinamarca,25307,Girardot,2010,49.4,48.91
25,Cundinamarca,25312,Granada,2010,47.81,47.95
25,Cundinamarca,25317,Guachetá,2010,49.43,47.93
25,Cundinamarca,25320,Guaduas,2010,48.62,49.32
25,Cundinamarca,25322,Guasca,2010,49.83,51.06
25,Cundinamarca,25324,Guataquí,2010,46.98,48.04
25,Cundinamarca,25326,Guatavita,2010,49.71,52.1
25,Cundinamarca,25328,Guayabal de Síquima,2010,47.46,50.31
25,Cundinamarca,25335,Guayabetal,2010,47.88,48.44
15,Boyacá,15660,San Eduardo,2010,48.93,48.29
15,Boyacá,15664,San José de Pare,2010,47.2,48.05
15,Boyacá,15667,San Luis de Gaceno,2010,49.11,50.83
15,Boyacá,15673,San Mateo,2010,49.29,47.25
15,Boyacá,15676,San Miguel de Sema,2010,47.84,49.8
15,Boyacá,15681,San Pablo de Borbur,2010,46.21,46.62
15,Boyacá,15686,Santana,2010,48.57,47.45
15,Boyacá,15690,Santa María,2010,49.94,47.48
15,Boyacá,15693,Santa Rosa de Viterbo,2010,50.41,49.3
15,Boyacá,15696,Santa Sofía,2010,48.5,45.92
15,Boyacá,15720,Sativanorte,2010,48.04,48.21
15,Boyacá,15723,Sativasur,2010,48.92,47.16
15,Boyacá,15740,Siachoque,2010,48.66,49.21
15,Boyacá,15753,Soatá,2010,53.47,50.33
15,Boyacá,15755,Socotá,2010,47.52,47.87
15,Boyacá,15757,Socha,2010,50.67,48.22
15,Boyacá,15759,Sogamoso,2010,53.59,52.73
15,Boyacá,15761,Somondoco,2010,49.85,46.96
15,Boyacá,15762,Sora,2010,49.85,49.87
15,Boyacá,15763,Sotaquirá,2010,48.16,48.59
15,Boyacá,15764,Soracá,2010,53.83,50.9
15,Boyacá,15774,Susacón,2010,47.16,46.92
15,Boyacá,15776,Sutamarchán,2010,51.03,48.08
15,Boyacá,15778,Sutatenza,2010,47.52,48.64
15,Boyacá,15790,Tasco,2010,51.14,48.4
15,Boyacá,15798,Tenza,2010,50.66,47.63
15,Boyacá,15804,Tibaná,2010,52.46,50.9
15,Boyacá,15806,Tibasosa,2010,52.63,50.89
15,Boyacá,15808,Tinjacá,2010,47.68,47.47
15,Boyacá,15810,Tipacoque,2010,49.03,48.95
15,Boyacá,15814,Toca,2010,50.55,49.24
15,Boyacá,15816,Togüí,2010,46.99,50.96
15,Boyacá,15180,Chiscas,2010,46.06,46.25
15,Boyacá,15183,Chita,2010,47.82,46.57
15,Boyacá,15185,Chitaraque,2010,46.74,46.63
15,Boyacá,15187,Chivatá,2010,49.59,50.94
15,Boyacá,15189,Ciénega,2010,50.52,50.41
15,Boyacá,15204,Cómbita,2010,49.05,48.4
15,Boyacá,15212,Coper,2010,49.72,48.29
15,Boyacá,15215,Corrales,2010,50.52,49.48
15,Boyacá,15218,Covarachía,2010,47.0,48.97
15,Boyacá,15223,Cubará,2010,46.82,47.48
15,Boyacá,15224,Cucaita,2010,51.72,49.61
15,Boyacá,15226,Cuítiva,2010,51.38,52.06
15,Boyacá,15232,Chíquiza,2010,46.7,46.89
15,Boyacá,15236,Chivor,2010,52.61,51.76
15,Boyacá,15238,Duitama,2010,54.88,53.64
15,Boyacá,15244,El Cocuy,2010,48.82,47.94
15,Boyacá,15248,El Espino,2010,52.23,48.17
15,Boyacá,15272,Firavitoba,2010,47.78,48.3
15,Boyacá,15276,Floresta,2010,51.01,47.69
15,Boyacá,15293,Gachantivá,2010,48.68,49.12
15,Boyacá,15296,Gámeza,2010,49.75,50.05
15,Boyacá,15299,Garagoa,2010,51.13,49.01
15,Boyacá,15317,Guacamayas,2010,52.1,51.82
15,Boyacá,15322,Guateque,2010,52.23,50.19
15,Boyacá,15325,Guayatá,2010,52.41,50.91
15,Boyacá,15332,Güicán,2010,46.21,47.43
15,Boyacá,15362,Iza,2010,54.59,52.09
15,Boyacá,15367,Jenesano,2010,51.51,47.66
15,Boyacá,15368,Jericó,2010,46.75,47.92
15,Boyacá,15377,Labranzagrande,2010,47.71,46.6
15,Boyacá,15380,La Capilla,2010,48.66,46.91
15,Boyacá,15401,La Victoria,2010,46.79,48.32
15,Boyacá,15403,La Uvita,2010,50.09,48.4
15,Boyacá,15407,Villa de Leyva,2010,51.21,50.12
15,Boyacá,15425,Macanal,2010,50.77,50.41
15,Boyacá,15442,Maripí,2010,49.17,46.44
15,Boyacá,15455,Miraflores,2010,49.98,49.78
15,Boyacá,15464,Mongua,2010,48.73,48.94
15,Boyacá,15466,Monguí,2010,50.44,49.22
15,Boyacá,15469,Moniquirá,2010,50.77,49.97
15,Boyacá,15476,Motavita,2010,49.96,48.45
15,Boyacá,15480,Muzo,2010,47.71,47.65
15,Boyacá,15491,Nobsa,2010,54.35,51.46
15,Boyacá,15494,Nuevo Colón,2010,52.85,50.45
15,Boyacá,15500,Oicatá,2010,47.8,47.75
15,Boyacá,15507,Otanche,2010,47.72,47.33
15,Boyacá,15511,Pachavita,2010,50.97,50.46
15,Boyacá,15514,Páez,2010,51.4,50.91
15,Boyacá,15516,Paipa,2010,54.79,52.87
15,Boyacá,15518,Pajarito,2010,49.16,49.05
15,Boyacá,15522,Panqueba,2010,49.15,48.8
15,Boyacá,15531,Pauna,2010,48.97,47.45
15,Boyacá,15533,Paya,2010,44.01,43.54
15,Boyacá,15537,Paz de Río,2010,52.34,50.61
15,Boyacá,15542,Pesca,2010,49.5,48.68
15,Boyacá,15550,Pisba,2010,44.71,43.52
15,Boyacá,15572,Puerto Boyacá,2010,47.91,47.43
15,Boyacá,15580,Quípama,2010,47.91,48.07
15,Boyacá,15599,Ramiriquí,2010,50.25,51.86
15,Boyacá,15600,Ráquira,2010,53.17,53.07
15,Boyacá,15621,Rondón,2010,45.54,48.07
15,Boyacá,15632,Saboyá,2010,49.27,48.79
15,Boyacá,15638,Sáchica,2010,48.08,47.75
15,Boyacá,15646,Samacá,2010,51.21,50.49
15,Boyacá,15879,Viracachá,2010,51.05,52.04
15,Boyacá,15897,Zetaquira,2010,47.7,48.25
15,Boyacá,15820,Tópaga,2010,52.89,51.01
15,Boyacá,15822,Tota,2010,48.02,47.99
15,Boyacá,15832,Tununguá,2010,46.22,45.39
15,Boyacá,15835,Turmequé,2010,50.58,51.31
15,Boyacá,15837,Tuta,2010,49.99,48.31
15,Boyacá,15839,Tutazá,2010,51.27,46.11
15,Boyacá,15842,Umbita,2010,48.91,47.78
15,Boyacá,15861,Ventaquemada,2010,50.9,48.42
15,Boyacá,15000,Boyacá,2010,51.52,50.65
15,Boyacá,15001,Tunja,2010,53.06,52.57
15,Boyacá,15022,Almeida,2010,47.36,46.42
15,Boyacá,15047,Aquitania,2010,50.03,50.0
15,Boyacá,15051,Arcabuco,2010,48.14,48.15
15,Boyacá,15087,Belén,2010,48.78,47.6
15,Boyacá,15090,Berbeo,2010,47.89,45.87
15,Boyacá,15092,Betéitiva,2010,49.21,49.76
15,Boyacá,15097,Boavita,2010,50.69,47.52
15,Boyacá,15104,Boyacá,2010,48.6,49.04
15,Boyacá,15106,Briceño,2010,46.29,45.97
15,Boyacá,15109,Buenavista,2010,50.71,49.29
15,Boyacá,15114,Busbanzá,2010,56.37,55.55
15,Boyacá,15131,Caldas,2010,50.27,46.62
15,Boyacá,15135,Campohermoso,2010,49.43,48.77
15,Boyacá,15162,Cerinza,2010,52.11,50.56
15,Boyacá,15172,Chinavita,2010,51.11,50.79
15,Boyacá,15176,Chiquinquirá,2010,50.89,50.45
8,Atlántico,8000,Atlántico,2010,49.01,48.94
8,Atlántico,8001,Barranquilla,2010,50.11,49.89
8,Atlántico,8078,Baranoa,2010,47.46,48.53
8,Atlántico,8137,Campo de La Cruz,2010,45.57,44.22
8,Atlántico,8141,Candelaria,2010,43.86,44.67
8,Atlántico,8296,Galapa,2010,47.41,48.03
8,Atlántico,8372,Juan de Acosta,2010,44.92,45.32
8,Atlántico,8421,Luruaco,2010,44.68,45.71
8,Atlántico,8433,Malambo,2010,47.11,47.93
8,Atlántico,8436,Manatí,2010,45.39,46.72
8,Atlántico,8520,Palmar de Varela,2010,48.94,47.89
8,Atlántico,8549,Piojó,2010,43.59,42.95
8,Atlántico,8558,Polonuevo,2010,44.14,45.09
8,Atlántico,8560,Ponedera,2010,44.48,45.99
8,Atlántico,8573,Puerto Colombia,2010,47.66,48.93
8,Atlántico,8606,Repelón,2010,44.04,43.47
8,Atlántico,8634,Sabanagrande,2010,47.4,48.56
8,Atlántico,8638,Sabanalarga,2010,45.64,46.94
8,Atlántico,8675,Santa Lucía,2010,45.63,44.36
8,Atlántico,8685,Santo Tomás,2010,48.71,47.76
8,Atlántico,8758,Soledad,2010,48.89,48.43
8,Atlántico,8770,Suan,2010,46.18,46.02
8,Atlántico,8832,Tubará,2010,45.71,45.83
8,Atlántico,8849,Usiacurí,2010,45.68,45.01
11,Bogotá,11001,Bogotá,2010,52.74,52.52
13,Bolívar,13873,Villanueva,2010,45.18,46.55
13,Bolívar,13894,Zambrano,2010,47.74,46.28
13,Bolívar,13647,San Estanislao,2010,45.48,46.18
13,Bolívar,13650,San Fernando,2010,44.21,44.37
13,Bolívar,13654,San Jacinto,2010,49.0,47.21
13,Bolívar,13655,San Jacinto del Cauca,2010,42.81,45.05
13,Bolívar,13657,San Juan Nepomuceno,2010,46.5,46.29
13,Bolívar,13667,San Martín de Loba,2010,45.13,45.32
13,Bolívar,13670,San Pablo,2010,45.66,45.75
13,Bolívar,13673,Santa Catalina,2010,45.06,46.74
13,Bolívar,13683,Santa Rosa,2010,43.31,46.2
13,Bolívar,13688,Santa Rosa del Sur,2010,50.15,49.14
13,Bolívar,13744,Simití,2010,48.36,48.07
13,Bolívar,13760,Soplaviento,2010,44.22,44.32
13,Bolívar,13780,Talaigua Nuevo,2010,44.55,46.21
13,Bolívar,13810,Tiquisio,2010,45.23,45.8
13,Bolívar,13836,Turbaco,2010,49.53,49.77
13,Bolívar,13838,Turbaná,2010,45.87,46.48
13,Bolívar,13000,Bolívar,2010,47.72,47.87
13,Bolívar,13001,Cartagena,2010,48.77,48.91
13,Bolívar,13006,Achí,2010,45.44,44.25
13,Bolívar,13030,Altos del Rosario,2010,46.72,48.23
13,Bolívar,13042,Arenal,2010,44.61,42.96
13,Bolívar,13052,Arjona,2010,46.69,46.85
13,Bolívar,13062,Arroyohondo,2010,42.58,43.79
13,Bolívar,13074,Barranco de Loba,2010,42.26,45.23
13,Bolívar,13140,Calamar,2010,44.07,44.44
